193	-1
194	-1
195	-1
196	-1
197	-1
198	-1
199	-1
200	-1
201	-1
202	-1
203	1
204	-1
205	1
206	-1
207	1
208	-1
209	1
210	-1
211	1
212	1
213	-1
214	-1
215	-1
216	1
217	-1
218	-1
219	-1
220	1
221	-1
222	1
223	1
224	1
225	-1
226	-1
227	1
228	1
229	-1
230	1
231	1
232	-1
233	1
234	1
235	-1
236	1
237	-1
238	-1
239	-1
240	1
241	1
242	-1
243	1
244	1
245	-1
246	1
247	-1
248	1
249	-1
250	1
251	-1
252	-1
253	1
254	1
255	-1
256	1
257	-1
258	-1
259	1
260	1
261	-1
262	1
263	1
264	-1
265	1
266	1
267	-1
268	-1
269	1
270	-1
271	-1
272	1
273	1
274	1
275	1
276	1
277	-1
278	1
279	1
280	1
281	1
282	-1
283	1
284	1
285	-1
286	1
287	-1
288	1
289	-1
290	1
291	1
292	1
293	1
294	-1
295	-1
296	-1
297	1
298	1
299	-1
300	1
301	1
302	1
303	1
304	1
305	-1
306	-1
307	-1
308	1
309	1
310	-1
311	-1
312	1
313	-1
314	1
315	-1
316	1
317	1
318	-1
319	1
320	-1
321	1
322	1
323	-1
324	1
325	1
326	-1
327	-1
328	-1
329	1
330	1
331	-1
332	1
333	-1
334	-1
335	1
336	-1
337	1
338	-1
339	-1
340	1
341	1
342	-1
343	-1
344	1
345	1
346	-1
347	1
348	1
349	-1
350	-1
351	1
352	-1
353	1
354	-1
355	1
356	1
357	1
358	-1
359	1
360	-1
361	1
362	1
363	1
364	-1
365	1
366	1
367	1
368	1
369	-1
370	1
371	1
372	1
373	-1
374	1
375	-1
376	1
377	-1
378	-1
379	1
380	1
381	-1
382	1
383	1
384	1
385	1
386	1
387	1
388	-1
389	1
390	1
391	1
392	1
393	1
394	1
395	-1
396	1
397	1
398	1
399	-1
400	1;
