param ncells := 162;
param :			 a		 lb		 ub		  c		 is_p		  :=
	166		1		11
	167		1		15
	168		1		18
	169		-1		2
	170		1		3
	171		1		4
	172		1		5
	173		-1		6
	174		1		7
	175		1		8
	176		1		9
	177		1		10
	178		-1		11
	179		1		12
	180		1		13
	181		1		14
	182		-1		15
	183		1		16
	184		1		17
	185		-1		19
	186		1		20
	187		1		24
	188		1		29
	189		1		33
	190		1		36
	191		-1		20
	192		1		21
	193		1		22
	194		1		23
	195		-1		24
	196		1		25
	197		1		26
	198		1		27
	199		1		28
	200		-1		29
	201		1		30
	202		1		31
	203		1		32
	204		-1		33
	205		1		34
	206		1		35
	207		-1		37
	208		1		38
	209		1		42
	210		1		47
	211		1		51
	212		1		54
	213		-1		38
	214		1		39
	215		1		40
	216		1		41
	217		-1		42
	218		1		43
	219		1		44
	220		1		45
	221		1		46
	222		-1		47
	223		1		48
	224		1		49
	225		1		50
	226		-1		51
	227		1		52
	228		1		53
	229		-1		55
	230		1		56
	231		1		60
	232		1		65
	233		1		69
	234		1		72
	235		-1		56
	236		1		57
	237		1		58
	238		1		59
	239		-1		60
	240		1		61
	241		1		62
	242		1		63
	243		1		64
	244		-1		65
	245		1		66
	246		1		67
	247		1		68
	248		-1		69
	249		1		70
	250		1		71
	251		-1		73
	252		1		74
	253		1		78
	254		1		83
	255		1		87
	256		1		90
	257		-1		74
	258		1		75
	259		1		76
	260		1		77
	261		-1		78
	262		1		79
	263		1		80
	264		1		81
	265		1		82
	266		-1		83
	267		1		84
	268		1		85
	269		1		86
	270		-1		87
	271		1		88
	272		1		89
	273		-1		91
	274		1		92
	275		1		96
	276		1		101
	277		1		105
	278		1		108
	279		-1		92
	280		1		93
	281		1		94
	282		1		95
	283		-1		96
	284		1		97
	285		1		98
	286		1		99
	287		1		100
	288		-1		101
	289		1		102
	290		1		103
	291		1		104
	292		-1		105
	293		1		106
	294		1		107
	295		-1		109
	296		1		110
	297		1		114
	298		1		119
	299		1		123
	300		1		126
	301		-1		110
	302		1		111
	303		1		112
	304		1		113
	305		-1		114
	306		1		115
	307		1		116
	308		1		117
	309		1		118
	310		-1		119
	311		1		120
	312		1		121
	313		1		122
	314		-1		123
	315		1		124
	316		1		125
	317		-1		127
	318		1		128
	319		1		132
	320		1		137
	321		1		141
	322		1		144
	323		-1		128
	324		1		129
	325		1		130
	326		1		131
	327		-1		132
	328		1		133
	329		1		134
	330		1		135
	331		1		136
	332		-1		137
	333		1		138
	334		1		139
	335		1		140
	336		-1		141
	337		1		142
	338		1		143
	339		-1		145
	340		1		146
	341		1		150
	342		1		155
	343		1		159
	344		1		162
	345		-1		146
	346		1		147
	347		1		148
	348		1		149
	349		-1		150
	350		1		151
	351		1		152
	352		1		153
	353		1		154
	354		-1		155
	355		1		156
	356		1		157
	357		1		158
	358		-1		159
	359		1		160
	360		1		161
;
param b :=
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
;
param begconst :=
1	1
2	10
3	19
4	28
5	37
6	46
7	55
8	64
9	73
10	82
11	91
12	100
13	109
14	118
15	127
16	136
17	145
18	154
19	163
20	169
21	173
22	178
23	182
24	185
25	191
26	195
27	200
28	204
29	207
30	213
31	217
32	222
33	226
34	229
35	235
36	239
37	244
38	248
39	251
40	257
41	261
42	266
43	270
44	273
45	279
46	283
47	288
48	292
49	295
50	301
51	305
52	310
53	314
54	317
55	323
56	327
57	332
58	336
59	339
60	345
61	349
62	354
63	358
64	361
;
param nnz := 360 ;
